October 2024 ASP NDC - HCPCS Crosswalk for Medicare Part B Drugs,,,,,,,,,
"     Effective October 1, 2024 through December 31, 2024",,,,,,,,,
,,,,,,,,,
The ASP crosswalks are maintained by the Division of Data Analysis and Market Based Pricing to support ASP-based Medicare Part B payments only. The crosswalks are intended to help the public (including entities that submit manufacturer ASP data and providers who bill for drugs) understand which drug products (identified by NDCs) are assigned to which HCPCS billing codes. The crosswalks are not intended to be a comprehensive list of all drugs/NDCs available in the United States. The NDC to HCPCS Crosswalk also includes information on the NDC package size and the number of billable units (as defined by the HCPCS code descriptor). Comments on the file may be sent to sec303aspdata@cms.hhs.gov.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
_2024_CODE,Short Description,LABELER NAME,NDC2,Drug Name,HCPCS dosage,PKG SIZE,PKG QTY,BILLUNITS,BILLUNITSPKG
J3380,"Injection, vedolizumab","Takeda Pharmaceuticals America, Inc.",64764-0300-20,Entyvio ,1 MG,1,1,300,300
J3385,Velaglucerase alfa,"Takeda Pharmaceuticals America, Inc.",54092-0701-04,Vpriv,100 UNITS,1,1,4,4
J3396,Verteporfin injection,BAUSCH & LOMB AMERICAS INC.,00187-5600-15,Visudyne,0.1 MG,1,1,150,150
J3401,"Vyjuvek 5x10^9pfu/ml, 0.1 ml","Krystal Biotech, Inc.",82194-0510-02,Vyjuvek,0.1 ML,1,1,25,25
J3410,Hydroxyzine hcl injection,Henry Schein Inc.,00404-9877-01,Hydroxyzine HCl,25 MG,1,1,2,2
J3410,Hydroxyzine hcl injection,Henry Schein Inc.,00404-9878-02,Hydroxyzine HCl,25 MG,2,1,4,4
J3410,Hydroxyzine hcl injection,"American Regent, Inc.",00517-4201-25,Hydroxyzine HCl,25 MG,1,25,1,25
J3410,Hydroxyzine hcl injection,"American Regent, Inc.",00517-5601-25,Hydroxyzine HCl,25 MG,1,25,2,50
J3410,Hydroxyzine hcl injection,"American Regent, Inc.",00517-5602-25,Hydroxyzine HCl,25 MG,2,25,4,100
J3411,Thiamine hcl 100 mg,Henry Schein Inc.,00404-9963-02,Thiamine HCl,100 MG,2,1,2,2
J3411,Thiamine hcl 100 mg,Hikma Pharmaceuticals USA Inc.,00641-6228-25,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Sagent Pharmaceuticals,25021-0500-02,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Dr. Reddy's Laboratories Inc.,43598-0050-25,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,A-S Medication Solutions,50090-4407-01,Thiamine HCl,100 MG,2,1,2,2
J3411,Thiamine hcl 100 mg,A-S Medication Solutions,50090-5407-01,Thiamine HCl,100 MG,2,1,2,2
J3411,Thiamine hcl 100 mg,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1523-01,Thiamine HCl,100 MG,2,1,2,2
J3411,Thiamine hcl 100 mg,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1523-03,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Eugia US LLC,55150-0273-25,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,"FreseniUS Kabi USA, LLC",63323-0013-02,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,"FreseniUS Kabi USA, LLC",63323-0013-09,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,"FreseniUS Kabi USA, LLC",63323-0013-26,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Mylan Institutional LLC,67457-0196-02,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,"Lupin Pharmaceuticals, Inc.",70748-0347-02,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Armas Pharmaceuticals Inc.,72485-0507-25,Thiamine HCl,100 MG,2,25,2,50
J3411,Thiamine hcl 100 mg,Northstar RxLLC,72603-0139-25,Thiamine HCl,100 MG,2,25,2,50
J3415,Pyridoxine hcl 100 mg,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1410-01,Pyridoxine Hcl,100 MG,1,1,1,1
J3415,Pyridoxine hcl 100 mg,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1410-03,Pyridoxine Hcl,100 MG,1,25,1,25
J3415,Pyridoxine hcl 100 mg,"FreseniUS Kabi USA, LLC",63323-0180-01,Pyridoxine Hcl,100 MG,1,25,1,25
J3420,Vitamin b12 injection,Hikma Pharmaceuticals USA Inc.,00143-9619-01,Cyanocobalamin,1000 MCG,30,1,30,30
J3420,Vitamin b12 injection,Hikma Pharmaceuticals USA Inc.,00143-9619-10,Cyanocobalamin,1000 MCG,30,10,30,300
J3420,Vitamin b12 injection,Hikma Pharmaceuticals USA Inc.,00143-9620-10,Cyanocobalamin,1000 MCG,10,10,10,100
J3420,Vitamin b12 injection,Hikma Pharmaceuticals USA Inc.,00143-9621-25,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,Henry Schein Inc.,00404-9840-10,Cyanocobalamin,1000 MCG,10,1,10,10
J3420,Vitamin b12 injection,Henry Schein Inc.,00404-9995-30,Cyanocobalamin,1000 MCG,30,1,30,30
J3420,Vitamin b12 injection,"American Regent, Inc.",00517-0031-25,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,"American Regent, Inc.",00517-0032-25,Cyanocobalamin,1000 MCG,10,25,10,250
J3420,Vitamin b12 injection,"American Regent, Inc.",00517-0130-01,Cyanocobalamin,1000 MCG,30,1,30,30
J3420,Vitamin b12 injection,Northstar RxLLC,16714-0302-10,Cyanocobalamin,1000 MCG,10,10,10,100
J3420,Vitamin b12 injection,Northstar RxLLC,16714-0609-05,Cyanocobalamin,1000 MCG,30,5,30,150
J3420,Vitamin b12 injection,ACCORD HEALTHCARE INC,16729-0533-08,Dodex,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,Sagent Pharmaceuticals,25021-0502-01,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,A-S Medication Solutions,50090-2709-00,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,A-S Medication Solutions,50090-6229-00,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1394-01,Cyanocobalamin,1000 MCG,30,1,30,30
J3420,Vitamin b12 injection,Eugia US LLC,55150-0364-25,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,"FreseniUS Kabi USA, LLC",63323-0044-01,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,"FreseniUS Kabi USA, LLC",63323-0044-44,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,Mylan Institutional LLC,67457-0399-25,Cyanocobalamin,1000 MCG,10,25,10,250
J3420,Vitamin b12 injection,Mylan Institutional LLC,67457-0400-05,Cyanocobalamin,1000 MCG,30,5,30,150
J3420,Vitamin b12 injection,BluePoint Laboratories,68001-0542-60,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,Zydus Pharmaceuticals (USA) Inc.,70710-1663-07,Cyanocobalamin,1000 MCG,1,25,1,25
J3420,Vitamin b12 injection,Zydus Pharmaceuticals (USA) Inc.,70710-1664-06,Cyanocobalamin,1000 MCG,10,10,10,100
J3420,Vitamin b12 injection,Zydus Pharmaceuticals (USA) Inc.,70710-1664-07,Cyanocobalamin,1000 MCG,10,25,10,250
J3420,Vitamin b12 injection,Zydus Pharmaceuticals (USA) Inc.,70710-1665-01,Cyanocobalamin,1000 MCG,30,1,30,30
J3420,Vitamin b12 injection,Zydus Pharmaceuticals (USA) Inc.,70710-1665-05,Cyanocobalamin,1000 MCG,30,5,30,150
J3420,Vitamin b12 injection,Meitheal Pharmaceuticals Inc.,71288-0303-02,Cyanocobalamin,1000 MCG,1,25,1,25
J3425,Hydroxocobalamin im 10mcg,"Actavis Pharma, Inc.",00591-2888-30,Hydroxocobalamin IM,10 MCG,30,1,3000,3000
J3430,Vitamin k phytonadione inj,Henry Schein Inc.,00404-9935-05,Phytonadione,1 MG,0.5,1,1,1
J3430,Vitamin k phytonadione inj,Henry Schein Inc.,00404-9969-01,Phytonadione,1 MG,1,1,10,10
J3430,Vitamin k phytonadione inj,Pfizer Inc,00409-9157-01,Vitamin K1,1 MG,0.5,25,1,25
J3430,Vitamin k phytonadione inj,Pfizer Inc,00409-9158-01,Vitamin K1,1 MG,1,25,10,250
J3430,Vitamin k phytonadione inj,Pfizer Inc,00409-9158-25,Vitamin K1,1 MG,1,25,10,250
J3430,Vitamin k phytonadione inj,Dr. Reddy's Laboratories Inc.,43598-0405-16,Phytonadione,1 MG,1,25,10,250
J3430,Vitamin k phytonadione inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1536-03,Vitamin K1,1 MG,1,25,10,250
J3430,Vitamin k phytonadione inj,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1537-03,Vitamin K1,1 MG,0.5,25,1,25
J3430,Vitamin k phytonadione inj,"Cipla USA, Inc.",69097-0708-96,Phytonadione,1 MG,1,10,10,100
J3430,Vitamin k phytonadione inj,"Cipla USA, Inc.",69097-0709-96,Phytonadione,1 MG,0.5,10,1,10
J3465,"Injection, voriconazole",Pfizer Inc,00049-3190-01,Vfend Iv,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Pfizer Inc,00049-3190-28,Vfend Iv,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Pfizer Inc,00049-4190-01,Vfend Iv,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Sandoz Inc.,00781-3416-94,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole","XGen Pharmaceuticals DJB, Inc.",39822-1077-01,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole","Alvogen, Inc.",47781-0466-71,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole","FreseniUS Kabi USA, LLC",65219-0190-30,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Slate Run Pharmaceuticals,70436-0029-80,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole","Xellia Pharmaceuticals USA, LLC.",70594-0067-01,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Meitheal Pharmaceuticals Inc.,71288-0027-30,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole",Fosun Pharma USA Inc.,72266-0131-01,Voriconazole,10 MG,1,1,20,20
J3465,"Injection, voriconazole","Civica, Inc.",72572-0875-01,Voriconazole,10 MG,1,1,20,20
J3473,Hyaluronidase recombinant,"Antares Pharma, Inc.",18657-0117-04,Hylenex,1 USP UNIT,1,4,150,600
J3473,Hyaluronidase recombinant,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1555-01,Hylenex,1 USP UNIT,1,1,150,150
J3475,Inj magnesium sulfate,B. Braun Medical Inc.,00264-4204-52,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,B. Braun Medical Inc.,00264-4205-52,Magnesium Sulfate,500 MG,50,24,8,192
J3475,Inj magnesium sulfate,B. Braun Medical Inc.,00264-4206-54,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,B. Braun Medical Inc.,00264-4400-54,Magnesium Sulfate-Dextrose,500 MG,100,24,2,48
J3475,Inj magnesium sulfate,Baxter Healthcare Corporation,00338-1708-40,Magnesium Sulfate,500 MG,50,40,4,160
J3475,Inj magnesium sulfate,Baxter Healthcare Corporation,00338-1709-40,Magnesium Sulfate-Dextrose,500 MG,100,40,2,80
J3475,Inj magnesium sulfate,Baxter Healthcare Corporation,00338-1715-40,Magnesium Sulfate,500 MG,100,40,8,320
J3475,Inj magnesium sulfate,Baxter Healthcare Corporation,00338-1719-40,Magnesium Sulfate,500 MG,50,40,8,320
J3475,Inj magnesium sulfate,Henry Schein Inc.,00404-9902-20,Magnesium Sulfate,500 MG,20,1,20,20
J3475,Inj magnesium sulfate,Henry Schein Inc.,00404-9903-10,Magnesium Sulfate,500 MG,10,1,10,10
J3475,Inj magnesium sulfate,Henry Schein Inc.,00404-9904-02,Magnesium Sulfate,500 MG,2,1,2,2
J3475,Inj magnesium sulfate,Pfizer Inc,00409-1754-10,Magnesium Sulfate,500 MG,10,10,10,100
J3475,Inj magnesium sulfate,Pfizer Inc,00409-2168-77,Magnesium Sulfate,500 MG,20,25,20,500
J3475,Inj magnesium sulfate,Pfizer Inc,00409-3164-12,Magnesium Sulfate,500 MG,1000,12,80,960
J3475,Inj magnesium sulfate,Sagent Pharmaceuticals,25021-0612-81,Magnesium Sulfate,500 MG,50,10,4,40
J3475,Inj magnesium sulfate,Sagent Pharmaceuticals,25021-0612-82,Magnesium Sulfate,500 MG,100,10,8,80
J3475,Inj magnesium sulfate,"WG Critical Care, LLC",44567-0410-24,Magnesium Sulfate-Dextrose,500 MG,100,24,2,48
J3475,Inj magnesium sulfate,"WG Critical Care, LLC",44567-0420-24,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,"WG Critical Care, LLC",44567-0421-24,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,"WG Critical Care, LLC",44567-0424-24,Magnesium Sulfate,500 MG,50,24,8,192
J3475,Inj magnesium sulfate,SUN PHARMACEUTICAL GLOBAL FZE.,47335-0992-01,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,SUN PHARMACEUTICAL GLOBAL FZE.,47335-0992-02,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1235-01,Magnesium Sulfate,500 MG,10,1,10,10
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1235-03,Magnesium Sulfate,500 MG,10,10,10,100
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1352-01,Magnesium Sulfate,500 MG,50,1,4,4
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1352-03,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1390-01,Magnesium Sulfate,500 MG,2,1,2,2
J3475,Inj magnesium sulfate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1451-01,Magnesium Sulfate,500 MG,10,1,10,10
J3475,Inj magnesium sulfate,"Exela Pharma Sciences, LLC",51754-1000-04,Magnesium Sulfate,500 MG,10,25,10,250
J3475,Inj magnesium sulfate,Henry Schein Inc.,52584-0754-10,Magnesium Sulfate,500 MG,10,1,10,10
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0064-03,Magnesium Sulfate,500 MG,2,25,2,50
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0064-11,Magnesium Sulfate,500 MG,10,25,10,250
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0064-23,Magnesium Sulfate,500 MG,2,25,2,50
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0064-43,Magnesium Sulfate,500 MG,2,25,2,50
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0106-01,Magnesium Sulfate,500 mg,100,24,8,192
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0106-05,Magnesium Sulfate,500 mg,50,24,4,96
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0106-10,Magnesium Sulfate,500 mg,1000,12,80,960
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0106-15,Magnesium Sulfate,500 mg,500,24,40,960
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0106-26,Magnesium Sulfate,500 mg,50,24,4,96
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0107-05,Magnesium Sulfate,500 mg,50,24,8,192
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0108-26,Magnesium Sulfate-Dextrose,500 MG,100,24,2,48
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0642-20,Magnesium Sulfate,500 MG,20,25,20,500
J3475,Inj magnesium sulfate,"FreseniUS Kabi USA, LLC",63323-0642-50,Magnesium Sulfate,500 MG,50,25,50,1250
J3475,Inj magnesium sulfate,Mylan Institutional LLC,67457-0553-00,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,Mylan Institutional LLC,67457-0554-00,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,Mylan Institutional LLC,67457-0567-00,Magnesium Sulfate-Dextrose,500 MG,100,24,2,48
J3475,Inj magnesium sulfate,AMNEAL BIOSCIENCES,70121-1719-02,Magnesium Sulfate,500 MG,50,15,4,60
J3475,Inj magnesium sulfate,"AMNEAL PHARMACEUTICALS, LLC",70121-1719-09,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,AMNEAL BIOSCIENCES,70121-1720-03,Magnesium Sulfate,500 MG,100,12,8,96
J3475,Inj magnesium sulfate,"AMNEAL PHARMACEUTICALS, LLC",70121-1720-09,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,"Athenex Pharmaceutical Division, LLC",70860-0501-81,Magnesium Sulfate,500 MG,50,24,4,96
J3475,Inj magnesium sulfate,"Athenex Pharmaceutical Division, LLC",70860-0501-82,Magnesium Sulfate,500 MG,100,24,8,192
J3475,Inj magnesium sulfate,"Athenex Pharmaceutical Division, LLC",70860-0502-81,Magnesium Sulfate,500 MG,50,24,8,192
J3480,Inj potassium chloride,B. BRAUN MEDICAL INC.,00264-1940-20,Potassium Chloride,2 MEQ,250,12,250,3000
J3480,Inj potassium chloride,B. Braun Medical Inc.,00264-1944-20,Potassium Chloride,2 MEQ,250,24,250,6000
J3480,Inj potassium chloride,B. Braun Medical Inc.,00264-7865-00,Potassium Chloride,2 MEQ,1000,12,10,120
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0683-04,Potassium Chloride In Dextrose,2 MEQ,1000,1,10,10
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0691-04,Potassium Chloride In Sodium Chloride,2 MEQ,1000,1,10,140
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0695-04,Potassium Chloride,2 MEQ,1000,1,20,280
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0703-41,Potassium Chloride,2 MEQ,50,24,10,240
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0703-48,Potassium Chloride,2 MEQ,100,24,20,480
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0704-34,Potassium Chloride In Sodium Chloride,2 MEQ,1000,1,10,140
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0705-41,Potassium Chloride,2 MEQ,50,24,5,120
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0705-48,Potassium Chloride,2 MEQ,100,24,10,240
J3480,Inj potassium chloride,Baxter Healthcare Corporation,00338-0709-48,Potassium Chloride,2 MEQ,100,24,5,120
J3480,Inj potassium chloride,Henry Schein Inc.,00404-9936-10,Potassium Chloride,2 MEQ,5,1,5,5
J3480,Inj potassium chloride,Henry Schein Inc.,00404-9936-20,Potassium Chloride,2 MEQ,20,1,20,20
J3480,Inj potassium chloride,Henry Schein Inc.,00404-9937-10,Potassium Chloride,2 MEQ,10,1,10,10
J3480,Inj potassium chloride,Pfizer Inc,00409-6635-01,Potassium Chloride,2 MEQ,5,25,5,125
J3480,Inj potassium chloride,Pfizer Inc,00409-6651-06,Potassium Chloride,2 MEQ,10,25,10,250
J3480,Inj potassium chloride,Pfizer Inc,00409-6653-05,Potassium Chloride,2 MEQ,20,25,20,500
J3480,Inj potassium chloride,ICu Medical Inc.,00990-7074-26,Potassium Chloride,2 MEQ,100,24,5,120
J3480,Inj potassium chloride,ICu Medical Inc.,00990-7075-14,Potassium Chloride,2 MEQ,50,24,5,120
J3480,Inj potassium chloride,ICu Medical Inc.,00990-7075-26,Potassium Chloride,2 MEQ,100,24,10,240
J3480,Inj potassium chloride,ICu Medical Inc.,00990-7077-14,Potassium Chloride,2 MEQ,50,24,10,240
J3480,Inj potassium chloride,ICu Medical Inc.,00990-7077-26,Potassium Chloride,2 MEQ,100,24,20,480
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0107-05,Potassium Chloride,2 MEQ,50,24,10,240
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0108-05,Potassium Chloride,2 MEQ,50,24,5,120
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0108-10,Potassium Chloride,2 MEQ,100,24,10,240
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0109-10,Potassium Chloride,2 MEQ,100,24,5,120
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0136-05,Potassium Chloride,2 MEQ,10,25,10,250
J3480,Inj potassium chloride,"Nexus Pharmaceuticals, LLC",14789-0137-05,Potassium Chloride,2 MEQ,20,25,20,500
J3480,Inj potassium chloride,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1387-01,Potassium Chloride,2 MEQ,10,1,10,10
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0667-10,Potassium Chloride,2 MEQ,1000,10,5,50
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0669-10,Potassium Chloride In Dextrose,2 MEQ,1000,10,10,100
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0683-10,Potassium Chloride In Sodium Chloride,2 MEQ,1000,10,10,100
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0686-10,Potassium Chloride In Sodium Chloride,2 MEQ,1000,10,10,100
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0688-10,Potassium Chloride,2 MEQ,1000,10,20,200
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0965-05,Potassium Chloride,2 MEQ,5,25,5,125
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0965-10,Potassium Chloride,2 MEQ,10,25,10,250
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0965-20,Potassium Chloride,2 MEQ,20,25,20,500
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",63323-0967-30,Potassium Chloride,2 MEQ,30,25,30,750
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",65219-0004-01,Potassium Chloride,2 MEQ,50,60,5,300
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",65219-0006-01,Potassium Chloride,2 MEQ,100,50,10,500
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",65219-0008-51,Potassium Chloride,2 MEQ,50,60,10,600
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",65219-0010-01,Potassium Chloride,2 MEQ,100,50,20,1000
J3480,Inj potassium chloride,"FreseniUS Kabi USA, LLC",65219-0012-01,Potassium Chloride,2 MEQ,100,50,5,250
J3485,Zidovudine,ViiV Healthcare Company,49702-0213-26,Retrovir,10 MG,20,5,20,100
J3486,Ziprasidone mesylate,UPJOHN US 1 LLC,00049-1203-10,Geodon,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,UPJOHN US 1 LLC,00049-3920-83,Geodon,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,Dr. Reddy's Laboratories Inc.,43598-0061-58,Ziprasidone Mesylate,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,Dr. Reddy's Laboratories Inc.,43598-0848-58,Ziprasidone Mesylate,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,A-S Medication Solutions,50090-4540-00,Geodon,10 MG,1,1,2,2
J3486,Ziprasidone mesylate,"HF Acquisition Co. LLC, DBA HealthFirst",51662-1564-03,Ziprasidone Mesylate,10 MG,1,10,10,100
J3486,Ziprasidone mesylate,Novadoz Pharmaceuticals LLC,72205-0205-07,Ziprasidone Mesylate,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,Fosun Pharma USA Inc.,72266-0160-10,Ziprasidone Mesylate,10 MG,1,10,2,20
J3486,Ziprasidone mesylate,Fosun Pharma USA Inc.,72266-0160-42,Ziprasidone Mesylate,10 MG,1,10,2,20
J3489,Zoledronic acid 1mg,Sandoz Inc.,00078-0435-61,Reclast,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,PFIZER INC.,00409-4215-01,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,Northstar RxLLC,16714-0815-01,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,ACCORD HEALTHCARE INC,16729-0242-31,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,Heritage Pharmaceuticals Inc.,23155-0170-31,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,Sagent Pharmaceuticals,25021-0801-66,Zoledronic Acid,1 mg,5,1,4,4
J3489,Zoledronic acid 1mg,Sagent Pharmaceuticals,25021-0826-67,Zoledronic Acid,1 MG,100,1,4,4
J3489,Zoledronic acid 1mg,Sagent Pharmaceuticals,25021-0826-82,Zoledronic Acid,1 MG,100,1,4,4
J3489,Zoledronic acid 1mg,Sagent Pharmaceuticals,25021-0830-82,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,Dr. Reddy's Laboratories Inc.,43598-0233-11,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,"INGENUS PHARMACEUTICALS, LLC",50742-0416-05,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,BRECKENRIDGE PHARMACEUTICAL,51991-0064-98,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,BRECKENRIDGE PHARMACEUTICAL,51991-0065-98,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,Dr. Reddy's Laboratories Inc.,55111-0685-07,Zoledronic Acid,1 mg,5,1,4,4
J3489,Zoledronic acid 1mg,Dr. Reddy's Laboratories Inc.,55111-0688-52,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,"FreseniUS Kabi USA, LLC",63323-0961-98,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,"FreseniUS Kabi USA, LLC",63323-0966-00,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,Mylan Institutional LLC,67457-0390-54,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,Mylan Institutional LLC,67457-0619-10,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,Mylan Institutional LLC,67457-0794-10,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,Mylan Institutional LLC,67457-0920-05,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,BluePoint Laboratories,68001-0437-25,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,BluePoint Laboratories,68001-0610-25,Zoledronic Acid,1 MG,5,1,4,4
J3489,Zoledronic acid 1mg,BLUEPOINT LABORATORIES,68001-0611-33,Zoledronic Acid,1 MG,100,1,5,5
J3489,Zoledronic acid 1mg,"Athenex Pharmaceutical Division, LLC",70860-0210-51,Zoledronic Acid,1 MG,100,1,4,4
