HCPCS Code,NDC,Description,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP
J3301,00703-0243-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,00703-0245-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,16714-0130-25,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,25,100.0,1.029,0.971
J3301,16714-0140-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,16714-0150-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,50090-0256-00,Triamcinolone acet inj nos,KENALOG-40,5.0,1,20.0,1.029,0.971
J3301,50090-0295-01,Triamcinolone acet inj nos,KENALOG-10,5.0,1,5.0,1.029,0.971
J3301,50090-0819-00,Triamcinolone acet inj nos,KENALOG-40,10.0,1,40.0,1.029,0.971
J3301,50090-2360-00,Triamcinolone acet inj nos,KENALOG-40,1.0,1,4.0,1.029,0.971
J3301,55150-0384-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,55150-0385-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,67457-0621-02,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,1,4.0,1.029,0.971
J3301,67457-0622-05,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,67457-0623-10,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,70121-1049-02,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,1,4.0,1.029,0.971
J3301,70121-1049-05,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,25,100.0,1.029,0.971
J3301,70121-1168-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,70121-1169-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,72603-0108-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,1,4.0,1.029,0.971
J3301,72603-0202-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3301,72603-0401-01,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,81298-5781-05,Triamcinolone acet inj nos,Triamcinolone Acetonide,1.0,25,100.0,1.029,0.971
J3301,81298-5783-03,Triamcinolone acet inj nos,Triamcinolone Acetonide,10.0,1,40.0,1.029,0.971
J3301,81298-5785-03,Triamcinolone acet inj nos,Triamcinolone Acetonide,5.0,1,20.0,1.029,0.971
J3304,65250-0003-01,Inj triamcinolone ace xr 1mg,Zilretta,1.0,1,32.0,17.826,16.817
J3304,70801-0003-01,Inj triamcinolone ace xr 1mg,ZILRETTA,1.0,1,32.0,17.826,16.817
J3315,74676-5902-01,Triptorelin pamoate,Trelstar,1.0,1,1.0,458.511,432.558
J3315,74676-5904-01,Triptorelin pamoate,Trelstar,1.0,1,3.0,458.511,432.558
J3315,74676-5906-01,Triptorelin pamoate,Trelstar,1.0,1,6.0,458.511,432.558
J3357,57894-0060-02,"Ustekinumab sub cu inj, 1 mg",STELARA,0.5,1,45.0,158.158,149.206
J3357,57894-0060-03,"Ustekinumab sub cu inj, 1 mg",STELARA,0.5,1,45.0,158.158,149.206
J3357,57894-0061-03,"Ustekinumab sub cu inj, 1 mg",STELARA,1.0,1,90.0,158.158,149.206
J3358,57894-0054-27,"Ustekinumab, iv inject, 1 mg",STELARA (IV Infusion),26.0,1,130.0,12.878,12.149
J3360,00404-9848-10,Diazepam injection,Diazepam,10.0,1,10.0,5.449,5.141
J3360,00404-9849-02,Diazepam injection,Diazepam,2.0,1,2.0,5.449,5.141
J3360,00409-1273-32,Diazepam injection,DIAZEPAM,2.0,10,20.0,5.449,5.141
J3360,00409-3213-12,Diazepam injection,Diazepam,10.0,10,100.0,5.449,5.141
J3360,00641-6243-10,Diazepam injection,Diazepam,10.0,10,100.0,5.449,5.141
J3360,00641-6244-10,Diazepam injection,Diazepam,2.0,10,20.0,5.449,5.141
J3360,69339-0136-32,Diazepam injection,Diazepam,2.0,10,20.0,5.449,5.141
J3360,69339-0136-34,Diazepam injection,Diazepam,2.0,10,20.0,5.449,5.141
J3360,69339-0137-05,Diazepam injection,Diazepam,10.0,5,50.0,5.449,5.141
J3360,69339-0137-95,Diazepam injection,Diazepam,10.0,5,50.0,5.449,5.141
J3360,72572-0140-02,Diazepam injection,Diazepam,2.0,10,20.0,5.449,5.141
J3360,76045-0204-20,Diazepam injection,Diazepam,2.0,24,48.0,5.449,5.141
J3370,00143-9152-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,25.0,1.995,1.882
J3370,00143-9153-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,30.0,1.995,1.882
J3370,00143-9355-10,Vancomycin hcl injection,Vancomycin HCl,1.0,10,15.0,1.995,1.882
J3370,00143-9357-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,20.0,1.995,1.882
J3370,00143-9358-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,00143-9359-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,00338-3551-48,Vancomycin hcl injection,Vancomycin Hcl,100.0,1,1.0,1.995,1.882
J3370,00338-3552-48,Vancomycin hcl injection,Vancocin Hcl,200.0,1,2.0,1.995,1.882
J3370,00338-3580-48,Vancomycin hcl injection,Vancomycin Hcl,150.0,1,1.5,1.995,1.882
J3370,00338-3581-01,Vancomycin hcl injection,Vancomycin,100.0,1,1.0,1.995,1.882
J3370,00338-3582-01,Vancomycin hcl injection,Vancomycin,150.0,1,1.5,1.995,1.882
J3370,00338-3583-01,Vancomycin hcl injection,Vancomycin ,200.0,1,2.0,1.995,1.882
J3370,00404-9965-99,Vancomycin hcl injection,Vancomycin HCl,1.0,1,1.0,1.995,1.882
J3370,00409-1319-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,00409-3515-01,Vancomycin hcl injection,Vancomycin,1.0,10,30.0,1.995,1.882
J3370,00409-4332-01,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,10.0,1.995,1.882
J3370,00409-5017-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,00409-6509-01,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,1,10.0,1.995,1.882
J3370,00409-6509-49,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,00409-6510-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,00409-6531-01,Vancomycin hcl injection,VANCOMYCIN HYDROCHLORIDE,1.0,10,15.0,1.995,1.882
J3370,00409-6531-02,Vancomycin hcl injection,Vancomycin Hcl,1.0,10,15.0,1.995,1.882
J3370,00409-6533-21,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,00409-6533-31,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,00409-6534-01,Vancomycin hcl injection,Vancomycin Hcl,1.0,10,10.0,1.995,1.882
J3370,00409-6535-01,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,20.0,1.995,1.882
J3370,16714-0247-10,Vancomycin hcl injection,Vancomycin,1.0,10,10.0,1.995,1.882
J3370,16714-0309-10,Vancomycin hcl injection,Vancomycin,1.0,10,20.0,1.995,1.882
J3370,25021-0150-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,10.0,1.995,1.882
J3370,25021-0151-20,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,20.0,1.995,1.882
J3370,25021-0157-99,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,25021-0158-99,Vancomycin hcl injection,Vancomycin Hcl,1.0,1,20.0,1.995,1.882
J3370,47781-0597-91,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,47781-0598-91,Vancomycin hcl injection,Vancomycin HCl,1.0,10,10.0,1.995,1.882
J3370,55150-0471-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,25.0,1.995,1.882
J3370,55150-0472-10,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,10,30.0,1.995,1.882
J3370,63323-0203-20,Vancomycin hcl injection,Vancomycin Hcl,1.0,10,15.0,1.995,1.882
J3370,63323-0203-26,Vancomycin hcl injection,Vancomycin HCl,1.0,10,15.0,1.995,1.882
J3370,63323-0221-10,Vancomycin hcl injection,Vancomycin HCl,1.0,25,25.0,1.995,1.882
J3370,63323-0221-16,Vancomycin hcl injection,Vancomycin HCl,1.0,25,25.0,1.995,1.882
J3370,63323-0284-20,Vancomycin hcl injection,Vancomycin Hcl,1.0,10,20.0,1.995,1.882
J3370,63323-0284-26,Vancomycin hcl injection,VANCOMYCIN HCL FOR INJ USP PREMIER LYOPHILIZED 1 G 20ML,1.0,10,20.0,1.995,1.882
J3370,63323-0295-61,Vancomycin hcl injection,Vancomycin Hcl,1.0,1,10.0,1.995,1.882
J3370,63323-0295-66,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,63323-0314-61,Vancomycin hcl injection,Vancomycin Hcl,1.0,1,20.0,1.995,1.882
J3370,63323-0314-66,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,67457-0339-50,Vancomycin hcl injection,Vancomycin HCl,1.0,10,10.0,1.995,1.882
J3370,67457-0340-01,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,67457-0341-05,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,67457-0342-10,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,68001-0338-62,Vancomycin hcl injection,Vancomycin HCl,1.0,10,10.0,1.995,1.882
J3370,68001-0339-64,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,68001-0407-75,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,70436-0020-82,Vancomycin hcl injection,Vancomycin Hcl,1.0,10,10.0,1.995,1.882
J3370,70436-0021-82,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,70436-0022-82,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,70436-0023-82,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,70594-0045-02,Vancomycin hcl injection,Vancomycin HCl,1.0,10,10.0,1.995,1.882
J3370,70594-0046-02,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,70594-0047-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,70594-0048-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,70860-0104-10,Vancomycin hcl injection,Vancomycin HCl,1.0,10,10.0,1.995,1.882
J3370,70860-0105-20,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,71288-0024-21,Vancomycin hcl injection,Vancomycin HCl,1.0,10,15.0,1.995,1.882
J3370,71288-0025-75,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,1,10.0,1.995,1.882
J3370,71288-0026-75,Vancomycin hcl injection,VANCOMYCIN HCL,1.0,1,20.0,1.995,1.882
J3370,72572-0801-02,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3370,72572-0803-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,10.0,1.995,1.882
J3370,72572-0805-01,Vancomycin hcl injection,Vancomycin HCl,1.0,1,20.0,1.995,1.882
J3370,72611-0765-10,Vancomycin hcl injection,Vancomycin HCl,1.0,10,20.0,1.995,1.882
J3371,67457-0705-75,"Inj, vancomycin hcl (mylan)",Vancomycin Hcl,1.0,10,15.0,5.938,5.602
J3371,67457-0823-99,"Inj, vancomycin hcl (mylan)",Vancomycin HCl,1.0,10,25.0,5.938,5.602
J3371,67457-0824-99,"Inj, vancomycin hcl (mylan)",Vancomycin HCl,1.0,10,30.0,5.938,5.602
J3372,70594-0041-03,"Inj, vancomycin hcl (xellia)",Vancomycin Hcl,100.0,12,12.0,6.481,6.114
J3372,70594-0042-03,"Inj, vancomycin hcl (xellia)",Vancomycin HCl,1.0,12,24.0,6.481,6.114
J3372,70594-0043-02,"Inj, vancomycin hcl (xellia)",Vancomycin HCl,1.0,6,18.0,6.481,6.114
J3372,70594-0044-02,"Inj, vancomycin hcl (xellia)",Vancomycin ,400.0,6,24.0,6.481,6.114
J3372,70594-0056-03,"Inj, vancomycin hcl (xellia)",Vancomycin HCl,150.0,12,18.0,6.481,6.114
J3372,70594-0057-02,"Inj, vancomycin hcl (xellia)",Vancomycin Hydrochloride,250.0,6,15.0,6.481,6.114
J3372,70594-0058-02,"Inj, vancomycin hcl (xellia)",Vancomycin Hydrochloride,350.0,6,21.0,6.481,6.114
J3380,64764-0300-20,"Injection, vedolizumab",ENTYVIO ,1.0,1,300.0,22.877,21.582
J3385,54092-0701-04,Velaglucerase alfa,VPRIV,1.0,1,4.0,369.483,348.569
J3396,00187-5600-15,Verteporfin injection,Visudyne,1.0,1,150.0,11.52,10.868
J3401,82194-0510-02,"Vyjuvek 5x10^9pfu/ml, 0.1 ml",Vyjuvek,1.0,1,25.0,996.939,940.508
J3410,00404-9877-01,Hydroxyzine hcl injection,Hydroxyzine HCl,1.0,1,2.0,14.503,13.682
J3410,00404-9878-02,Hydroxyzine hcl injection,Hydroxyzine HCl,2.0,1,4.0,14.503,13.682
J3410,00517-4201-25,Hydroxyzine hcl injection,Hydroxyzine Hcl,1.0,25,25.0,14.503,13.682
J3410,00517-5601-25,Hydroxyzine hcl injection,Hydroxyzine Hcl,1.0,25,50.0,14.503,13.682
J3410,00517-5602-25,Hydroxyzine hcl injection,Hydroxyzine Hcl,2.0,25,100.0,14.503,13.682
J3411,00404-9963-02,Thiamine hcl 100 mg,Thiamine HCl,2.0,1,2.0,1.941,1.831
J3411,00641-6228-25,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3411,25021-0500-02,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3411,43598-0050-25,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3411,50090-4407-01,Thiamine hcl 100 mg,Thiamine,2.0,1,2.0,1.941,1.831
J3411,50090-5407-01,Thiamine hcl 100 mg,Thiamine,2.0,1,2.0,1.941,1.831
J3411,51662-1523-01,Thiamine hcl 100 mg,Thiamine ,2.0,1,2.0,1.941,1.831
J3411,51662-1523-03,Thiamine hcl 100 mg,Thiamine ,2.0,25,50.0,1.941,1.831
J3411,55150-0273-25,Thiamine hcl 100 mg,THIAMINE HYDROCHLORIDE,2.0,25,50.0,1.941,1.831
J3411,63323-0013-02,Thiamine hcl 100 mg,Thiamine Hcl,2.0,25,50.0,1.941,1.831
J3411,63323-0013-09,Thiamine hcl 100 mg,Thiamine Hcl,2.0,25,50.0,1.941,1.831
J3411,63323-0013-26,Thiamine hcl 100 mg,Thiamine Hcl,2.0,25,50.0,1.941,1.831
J3411,67457-0196-02,Thiamine hcl 100 mg,Thiamine Hcl,2.0,25,50.0,1.941,1.831
J3411,70748-0347-02,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3411,72485-0507-25,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3411,72603-0139-25,Thiamine hcl 100 mg,Thiamine HCl,2.0,25,50.0,1.941,1.831
J3415,51662-1410-01,Pyridoxine hcl 100 mg,Pyridoxine Hcl,1.0,1,1.0,10.09,9.519
J3415,63323-0180-01,Pyridoxine hcl 100 mg,Pyridoxine Hcl,1.0,25,25.0,10.09,9.519
J3420,00143-9619-10,Vitamin b12 injection,Cyanocobalamin,30.0,10,300.0,1.113,1.05
J3420,00143-9620-10,Vitamin b12 injection,Cyanocobalamin,10.0,10,100.0,1.113,1.05
J3420,00143-9621-25,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,00404-9840-10,Vitamin b12 injection,CYANOCOBALAMIN,10.0,1,10.0,1.113,1.05
J3420,00404-9995-30,Vitamin b12 injection,Cyanocobalamin,30.0,1,30.0,1.113,1.05
J3420,00517-0031-25,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,00517-0032-25,Vitamin b12 injection,Cyanocobalamin,10.0,25,250.0,1.113,1.05
J3420,00517-0130-01,Vitamin b12 injection,Cyanocobalamin,30.0,1,30.0,1.113,1.05
J3420,16714-0302-10,Vitamin b12 injection,CYANOCOBALAMIN,10.0,10,100.0,1.113,1.05
J3420,16714-0609-05,Vitamin b12 injection,CYANOCOBALAMIN,30.0,5,150.0,1.113,1.05
J3420,16729-0533-08,Vitamin b12 injection,Dodex,1.0,25,25.0,1.113,1.05
J3420,25021-0502-01,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,50090-2709-00,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,50090-6229-00,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,51662-1394-01,Vitamin b12 injection,Cyanocobalamin,30.0,1,30.0,1.113,1.05
J3420,55150-0364-25,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,63323-0044-01,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,63323-0044-44,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,67457-0399-25,Vitamin b12 injection,Cyanocobalamin,10.0,25,250.0,1.113,1.05
J3420,67457-0400-05,Vitamin b12 injection,Cyanocobalamin,30.0,5,150.0,1.113,1.05
J3420,68001-0542-60,Vitamin b12 injection,Cyanocobalamin,1.0,25,25.0,1.113,1.05
J3420,70710-1663-07,Vitamin b12 injection,CYANOCOBALAMIN,1.0,25,25.0,1.113,1.05
J3420,70710-1664-06,Vitamin b12 injection,CYANOCOBALAMIN,10.0,10,100.0,1.113,1.05
J3420,70710-1664-07,Vitamin b12 injection,CYANOCOBALAMIN,10.0,25,250.0,1.113,1.05
J3420,70710-1665-01,Vitamin b12 injection,CYANOCOBALAMIN,30.0,1,30.0,1.113,1.05
J3420,70710-1665-05,Vitamin b12 injection,CYANOCOBALAMIN,30.0,5,150.0,1.113,1.05
J3420,71288-0303-02,Vitamin b12 injection,CYANOCOBALAMIN,1.0,25,25.0,1.113,1.05
J3430,00404-9935-05,Vitamin k phytonadione inj,Phytonadione,0.5,1,1.0,2.854,2.692
J3430,00404-9969-01,Vitamin k phytonadione inj,Phytonadione,1.0,1,10.0,2.854,2.692
J3430,00409-9157-01,Vitamin k phytonadione inj,Vitamin K1,0.5,25,25.0,2.854,2.692
J3430,00409-9158-01,Vitamin k phytonadione inj,Vitamin K1,1.0,25,250.0,2.854,2.692
J3430,00409-9158-25,Vitamin k phytonadione inj,Vitamin K1,1.0,25,250.0,2.854,2.692
J3430,43598-0405-16,Vitamin k phytonadione inj,PHYTONADIONE,1.0,25,250.0,2.854,2.692
J3430,51662-1536-03,Vitamin k phytonadione inj,Vitamin K1,1.0,25,250.0,2.854,2.692
J3430,51662-1537-03,Vitamin k phytonadione inj,Vitamin K1,0.5,25,25.0,2.854,2.692
J3430,69097-0708-96,Vitamin k phytonadione inj,Phytonadione,1.0,10,100.0,2.854,2.692
J3430,69097-0709-96,Vitamin k phytonadione inj,Phytonadione,0.5,10,10.0,2.854,2.692
J3465,00049-3190-01,"Injection, voriconazole",Vfend Iv,1.0,1,20.0,0.696,0.657
J3465,00049-3190-28,"Injection, voriconazole",Vfend Iv,1.0,1,20.0,0.696,0.657
J3465,00049-4190-01,"Injection, voriconazole",Vfend Iv,1.0,1,20.0,0.696,0.657
J3465,00781-3416-94,"Injection, voriconazole",VORICONAZOLE,1.0,1,20.0,0.696,0.657
J3465,39822-1077-01,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,47781-0466-71,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,65219-0190-30,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,70436-0029-80,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,70594-0067-01,"Injection, voriconazole",VORICONAZOLE,1.0,1,20.0,0.696,0.657
J3465,71288-0027-30,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,72266-0131-01,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3465,72572-0875-01,"Injection, voriconazole",Voriconazole,1.0,1,20.0,0.696,0.657
J3473,18657-0117-04,Hyaluronidase recombinant,HYLENEX,1.0,4,600.0,0.363,0.342
J3473,51662-1555-01,Hyaluronidase recombinant,Hylenex,1.0,1,150.0,0.363,0.342
J3475,00264-4204-52,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,00264-4205-52,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,192.0,0.503,0.475
J3475,00264-4206-54,Inj magnesium sulfate,Magnesium Sulfate,100.0,24,192.0,0.503,0.475
J3475,00264-4400-54,Inj magnesium sulfate,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.503,0.475
J3475,00338-1708-40,Inj magnesium sulfate,Magnesium Sulfate,50.0,40,160.0,0.503,0.475
J3475,00338-1709-40,Inj magnesium sulfate,Magnesium Sulfate-Dextrose,100.0,40,80.0,0.503,0.475
J3475,00338-1715-40,Inj magnesium sulfate,Magnesium Sulfate,100.0,40,320.0,0.503,0.475
J3475,00338-1719-40,Inj magnesium sulfate,Magnesium Sulfate,50.0,40,320.0,0.503,0.475
J3475,00404-9902-20,Inj magnesium sulfate,Magnesium Sulfate,20.0,1,20.0,0.503,0.475
J3475,00404-9903-10,Inj magnesium sulfate,Magnesium Sulfate,10.0,1,10.0,0.503,0.475
J3475,00404-9904-02,Inj magnesium sulfate,Magnesium Sulfate,2.0,1,2.0,0.503,0.475
J3475,00409-1754-10,Inj magnesium sulfate,Magnesium Sulfate,10.0,10,100.0,0.503,0.475
J3475,00409-2168-77,Inj magnesium sulfate,Magnesium Sulfate,20.0,25,500.0,0.503,0.475
J3475,00409-3164-12,Inj magnesium sulfate,MAGNESIUM SULFATE,1000.0,12,960.0,0.503,0.475
J3475,25021-0612-81,Inj magnesium sulfate,Magnesium Sulfate,50.0,10,40.0,0.503,0.475
J3475,25021-0612-82,Inj magnesium sulfate,Magnesium Sulfate,100.0,10,80.0,0.503,0.475
J3475,44567-0410-24,Inj magnesium sulfate,Magnesium Sulfate in 5% Dextrose,100.0,24,48.0,0.503,0.475
J3475,44567-0420-24,Inj magnesium sulfate,Magnesium Sulfate,50.0,24,96.0,0.503,0.475
J3475,44567-0421-24,Inj magnesium sulfate,Magnesium Sulfate,100.0,24,192.0,0.503,0.475
J3475,44567-0424-24,Inj magnesium sulfate,Magnesium Sulfate,50.0,24,192.0,0.503,0.475
J3475,47335-0992-01,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,47335-0992-02,Inj magnesium sulfate,MAGNESIUM SULFATE,100.0,24,192.0,0.503,0.475
J3475,51662-1352-01,Inj magnesium sulfate,Magnesium Sulfate,50.0,1,4.0,0.503,0.475
J3475,51662-1352-03,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,51662-1390-01,Inj magnesium sulfate,Magnesium Sulfate,2.0,1,2.0,0.503,0.475
J3475,51662-1451-01,Inj magnesium sulfate,Magnesium Sulfate,10.0,1,10.0,0.503,0.475
J3475,51754-1000-04,Inj magnesium sulfate,Magnesium Sulfate,10.0,25,250.0,0.503,0.475
J3475,52584-0754-10,Inj magnesium sulfate,Magnesium Sulfate,10.0,1,10.0,0.503,0.475
J3475,63323-0064-03,Inj magnesium sulfate,Magnesium Sulfate,2.0,25,50.0,0.503,0.475
J3475,63323-0064-11,Inj magnesium sulfate,Magnesium Sulfate,10.0,25,250.0,0.503,0.475
J3475,63323-0064-23,Inj magnesium sulfate,Magnesium Sulfate,2.0,25,50.0,0.503,0.475
J3475,63323-0064-43,Inj magnesium sulfate,Magnesium Sulfate,2.0,25,50.0,0.503,0.475
J3475,63323-0106-01,Inj magnesium sulfate,MAGNESIUM SULFATE,100.0,24,192.0,0.503,0.475
J3475,63323-0106-05,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,63323-0106-10,Inj magnesium sulfate,MAGNESIUM SULFATE,1000.0,12,960.0,0.503,0.475
J3475,63323-0106-15,Inj magnesium sulfate,MAGNESIUM SULFATE,500.0,24,960.0,0.503,0.475
J3475,63323-0106-26,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,63323-0107-05,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,192.0,0.503,0.475
J3475,63323-0108-26,Inj magnesium sulfate,Magnesium Sulfate in 5% Dextrose,100.0,24,48.0,0.503,0.475
J3475,63323-0642-20,Inj magnesium sulfate,Magnesium Sulfate,20.0,25,500.0,0.503,0.475
J3475,63323-0642-50,Inj magnesium sulfate,Magnesium Sulfate,50.0,25,1250.0,0.503,0.475
J3475,67457-0553-00,Inj magnesium sulfate,Magnesium Sulfate,50.0,24,96.0,0.503,0.475
J3475,67457-0554-00,Inj magnesium sulfate,Magnesium Sulfate,100.0,24,192.0,0.503,0.475
J3475,67457-0567-00,Inj magnesium sulfate,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.503,0.475
J3475,70121-1719-09,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,96.0,0.503,0.475
J3475,70121-1720-09,Inj magnesium sulfate,MAGNESIUM SULFATE,100.0,24,192.0,0.503,0.475
J3475,70860-0501-81,Inj magnesium sulfate,Magnesium Sulfate,50.0,24,96.0,0.503,0.475
J3475,70860-0501-82,Inj magnesium sulfate,Magnesium Sulfate,100.0,24,192.0,0.503,0.475
J3475,70860-0502-81,Inj magnesium sulfate,MAGNESIUM SULFATE,50.0,24,192.0,0.503,0.475
J3480,00264-1940-20,Inj potassium chloride,Potassium Chloride,250.0,12,3000.0,0.11,0.104
J3480,00264-1944-20,Inj potassium chloride,Potassium Chloride,250.0,24,6000.0,0.11,0.104
J3480,00264-7865-00,Inj potassium chloride,Potassium Chloride,1000.0,12,120.0,0.11,0.104
J3480,00338-0683-04,Inj potassium chloride,POTASSIUM CHLORIDE/DEXTROSE,1000.0,1,10.0,0.11,0.104
J3480,00338-0691-04,Inj potassium chloride,POTASSIUM CHLORIDE/SODIUM CHLORIDE,1000.0,1,140.0,0.11,0.104
J3480,00338-0695-04,Inj potassium chloride,Potassium Chloride,1000.0,1,280.0,0.11,0.104
J3480,00338-0703-41,Inj potassium chloride,Potassium Chloride,50.0,24,240.0,0.11,0.104
J3480,00338-0703-48,Inj potassium chloride,Potassium Chloride,100.0,24,480.0,0.11,0.104
J3480,00338-0704-34,Inj potassium chloride,POTASSIUM CHLORIDE/SODIUM CHLORIDE,1000.0,1,140.0,0.11,0.104
