75885,Vein x-ray liver w/hemodynam,Q2,5183,35.2981,"$3,147.50",.,$629.50,,,,,
75887,Vein x-ray liver w/o hemodyn,J1,5183,35.2981,"$3,147.50",.,$629.50,,,,,
75889,Vein x-ray liver w/hemodynam,Q2,5183,35.2981,"$3,147.50",.,$629.50,,,,,
75891,Vein x-ray liver,Q2,5183,35.2981,"$3,147.50",.,$629.50,,,,,
75893,Venous sampling by catheter,Q2,5184,60.6231,"$5,405.70",.,"$1,081.14",,,,,
75894,X-rays transcath therapy,N,,, ,,,,,,,
75898,Follow-up angiography,J1,5183,35.2981,"$3,147.50",.,$629.50,,,,,
75901,Remove cva device obstruct,N,,, ,,,,,,,
75902,Remove cva lumen obstruct,N,,, ,,,,,,,
75956,Xray endovasc thor ao repr,C,,, ,,,,,,,
75957,Xray endovasc thor ao repr,C,,, ,,,,,,,
75958,Xray place prox ext thor ao,C,,, ,,,,,,,
75959,Xray place dist ext thor ao,C,,, ,,,,,,,
75970,Vascular biopsy,N,,, ,,,,,,,
75984,Xray control catheter change,N,,, ,,,,,,,
75989,Abscess drainage under x-ray,N,,, ,,,,,,,
76000,Fluoroscopy <1 hr phys/qhp,S,5523,2.7108,$241.72,.,$48.35,,,,,
76010,X-ray nose to rectum,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76014,Mr sfty implt&/fb asmt stf 1,S,5731,0.2747,$24.49,.,$4.90,,,,,
76015,Mr sfty mplt&/fb asmt stf ea,N,,, ,,,,,,,
76016,Mr safety deter phys/qhp,S,5521,0.9874,$88.05,.,$17.61,,,,,
76017,Mr sfty med physics xm cstmz,S,5523,2.7108,$241.72,.,$48.35,,,,,
76018,Mr safety implant elec prepj,S,5742,1.0294,$91.79,.,$18.36,,,,,
76019,Mr safety implt pos&/immoblj,S,5733,0.6661,$59.40,.,$11.88,,,,,
76080,X-ray exam of fistula,Q2,5524,6.1490,$548.30,.,$109.66,,,,,
76098,X-ray exam surgical specimen,Q2,5524,6.1490,$548.30,.,$109.66,,,,,
76100,X-ray exam of body section,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76120,Cine/video x-rays,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76125,Cine/video x-rays add-on,N,,, ,,,,,,,
76140,X-ray consultation,E1,,, ,,,,,,,
76145,Med physic dos eval rad exps,S,5723,5.9505,$530.60,.,$106.12,,,,,
76376,3d render w/intrp postproces,N,,, ,,,,,,,
76377,3d render w/intrp postproces,N,,, ,,,,,,,
76380,Cat scan follow-up study,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76390,Mr spectroscopy,S,5521,0.9874,$88.05,.,$17.61,,,,,
76391,Mr elastography,Q3,5523,2.7108,$241.72,.,$48.35,,,,,
76496,Unlisted fluoroscopic px,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76497,Unlisted ct procedure,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76498,Unlisted mr procedure,S,5521,0.9874,$88.05,.,$17.61,,,,,
76499,Unlisted dx radiographic px,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76506,Echo exam of head,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76510,Oph us dx b-scan&quan a-scan,Q1,5734,1.4456,$128.90,.,$25.78,,,,,
76511,Oph us dx quan a-scan only,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76512,Oph us dx b-scan,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76513,Oph us dx ant sgm us uni/bi,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76514,Echo exam of eye thickness,Q1,5731,0.2747,$24.49,.,$4.90,,,,,
76516,Echo exam of eye,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76519,Echo exam of eye,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76529,Echo exam of eye,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76536,Us exam of head and neck,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76604,Us exam chest,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76641,Ultrasound breast complete,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76642,Ultrasound breast limited,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76700,Us exam abdom complete,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76705,Echo exam of abdomen,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76706,Us abdl aorta screen aaa,S,5522,1.1926,$106.34,$0.00,$0.00,,,,,
76770,Us exam abdo back wall comp,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76775,Us exam abdo back wall lim,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76776,Us exam k transpl w/doppler,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76800,Us exam spinal canal,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76801,Ob us < 14 wks single fetus,S,5522,1.1926,$106.34,.,$21.27,,,,,
76802,Ob us < 14 wks addl fetus,N,,, ,,,,,,,
76805,Ob us >= 14 wks sngl fetus,S,5522,1.1926,$106.34,.,$21.27,,,,,
76810,Ob us >= 14 wks addl fetus,N,,, ,,,,,,,
76811,Ob us detailed sngl fetus,S,5523,2.7108,$241.72,.,$48.35,,,,,
76812,Ob us detailed addl fetus,N,,, ,,,,,,,
76813,Ob us nuchal meas 1 gest,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76814,Ob us nuchal meas add-on,N,,, ,,,,,,,
76815,Ob us limited fetus(s),Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76816,Ob us follow-up per fetus,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76817,Transvaginal us obstetric,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76818,Fetal biophys profile w/nst,S,5522,1.1926,$106.34,.,$21.27,,,,,
76819,Fetal biophys profil w/o nst,S,5522,1.1926,$106.34,.,$21.27,,,,,
76820,Umbilical artery echo,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76821,Middle cerebral artery echo,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76825,Echo exam of fetal heart,S,5524,6.1490,$548.30,.,$109.66,,,,,
76826,Echo exam of fetal heart,S,5523,2.7108,$241.72,.,$48.35,,,,,
76827,Echo exam of fetal heart,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76828,Echo exam of fetal heart,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76830,Transvaginal us non-ob,S,5522,1.1926,$106.34,.,$21.27,,,,,
76831,Echo exam uterus,Q3,5523,2.7108,$241.72,.,$48.35,,,,,
76856,Us exam pelvic complete,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76857,Us exam pelvic limited,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76870,Us exam scrotum,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76872,Us transrectal,S,5522,1.1926,$106.34,.,$21.27,,,,,
76873,Echograp trans r pros study,S,5522,1.1926,$106.34,.,$21.27,,,,,
76881,Us compl joint r-t w/img,S,5522,1.1926,$106.34,.,$21.27,,,,,
76882,Us lmtd jt/fcl evl nvasc xtr,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76883,Us nrv&acc strux 1xtr compre,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
76885,Us exam infant hips dynamic,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76886,Us exam infant hips static,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
76932,Echo guide for heart biopsy,N,,, ,,,,,,,
76936,Echo guide for artery repair,S,5722,3.4922,$311.40,.,$62.28,,,,,
76937,Us guide vascular access,N,,, ,,,,,,,
76940,Us guide tissue ablation,N,,, ,,,,,,,
76941,Echo guide for transfusion,N,,, ,,,,,,,
76942,Echo guide for biopsy,N,,, ,,,,,,,
76945,Echo guide villus sampling,N,,, ,,,,,,,
76946,Echo guide for amniocentesis,N,,, ,,,,,,,
76948,Echo guide ova aspiration,N,,, ,,,,,,,
76965,Echo guidance radiotherapy,N,,, ,,,,,,,
76975,Gi endoscopic ultrasound,Q2,5523,2.7108,$241.72,.,$48.35,,,,,
76977,Us bone density measure,S,5522,1.1926,$106.34,$0.00,$0.00,,,,,
76978,Us trgt dyn mbubb 1st les,S,5571,1.9964,$178.02,.,$35.61,,,,,
76979,Us trgt dyn mbubb ea addl,N,,, ,,,,,,,
76981,Use parenchyma,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76982,Use 1st target lesion,Q3,5522,1.1926,$106.34,.,$21.27,,,,,
76983,Use ea addl target lesion,N,,, ,,,,,,,
76984,Dx intraop thoracic aorta us,C,,, ,,,,,,,
76987,Dx intraop epicar car us chd,C,,, ,,,,,,,
76988,Dx ntrop epcr us chd img acq,C,,, ,,,,,,,
76989,Dx intraop epcar us chd i&r,C,,, ,,,,,,,
76998,Us guide intraop,N,,, ,,,,,,,
76999,Echo examination procedure,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
77001,Fluoroguide for vein device,N,,, ,,,,,,,
77002,Needle localization by xray,N,,, ,,,,,,,
77003,Fluoroguide for spine inject,N,,, ,,,,,,,
77011,Ct scan for localization,N,,, ,,,,,,,
77012,Ct scan for needle biopsy,N,,, ,,,,,,,
77013,Ct guide for tissue ablation,N,,, ,,,,,,,
77014,Ct scan for therapy guide,N,,, ,,,,,,,
77021,Mri guidance ndl plmt rs&i,N,,, ,,,,,,,
77022,Mri gdn parnchyma tiss abltj,N,,, ,,,,,,,
77046,Mri breast c- unilateral,Q3,5523,2.7108,$241.72,.,$48.35,,,,,
77047,Mri breast c- bilateral,Q3,5523,2.7108,$241.72,.,$48.35,,,,,
77048,Mri breast c-+ w/cad uni,B,,, ,,,,,,,
77049,Mri breast c-+ w/cad bi,B,,, ,,,,,,,
77053,X-ray of mammary duct,Q2,5523,2.7108,$241.72,.,$48.35,,,,,
77054,X-ray of mammary ducts,Q2,5523,2.7108,$241.72,.,$48.35,,,,,
77061,Breast tomosynthesis uni,E1,,, ,,,,,,,
77062,Breast tomosynthesis bi,E1,,, ,,,,,,,
77063,Breast tomosynthesis bi,A,,, ,,,,,,,
77065,Dx mammo incl cad uni,A,,, ,,,,,,,
77066,Dx mammo incl cad bi,A,,, ,,,,,,,
77067,Scr mammo bi incl cad,A,,, ,,,,,,,
77071,Mnl appl strs jt radiography,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
77072,Bone age studies,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77073,Bone length studies,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77074,Radex osseous survey lmtd,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77075,Radex osseous survey compl,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77076,Radex osseous survey infant,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77077,Joint survey single view,Q1,5522,1.1926,$106.34,.,$21.27,,,,,
77078,Ct bone density axial,S,5521,0.9874,$88.05,$0.00,$0.00,,,,,
77080,Dxa bone density axial,S,5522,1.1926,$106.34,$0.00,$0.00,,,,,
77081,Dxa bone density appendiculr,S,5521,0.9874,$88.05,$0.00,$0.00,,,,,
77084,Mri bone marrow blood supply,S,5523,2.7108,$241.72,.,$48.35,,,,,
77085,Dxa bone density axl vrt fx,Q1,5522,1.1926,$106.34,$0.00,$0.00,,,,,
77086,Vrt fracture assmt via dxa,Q1,5521,0.9874,$88.05,.,$17.61,,,,,
77089,Tbs dxa cal w/i&r fx risk,M,,, ,,,,,,,
77090,Tbs techl prep&transmis data,S,5521,0.9874,$88.05,.,$17.61,,,,,
77091,Tbs techl calculation only,S,5521,0.9874,$88.05,.,$17.61,,,,,
77092,Tbs i&r fx rsk qhp,M,,, ,,,,,,,
77261,Ther radiology tx plng smpl,B,,, ,,,,,,,
77262,Ther radiology tx plng intrm,B,,, ,,,,,,,
77263,Ther radiology tx plng cplx,B,,, ,,,,,,,
77280,Ther rad simulaj field smpl,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77285,Ther rad simulaj field intrm,S,5612,4.1054,$366.07,.,$73.22,,,,,
77290,Ther rad simulaj field cplx,S,5612,4.1054,$366.07,.,$73.22,,,,,
77293,Respirator motion mgmt simul,N,,, ,,,,,,,
77295,3-d radiotherapy plan,S,5613,15.3446,"$1,368.26",.,$273.66,,,,,
77299,Unlisted px ther rad tx plng,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77300,Radiation therapy dose plan,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77301,Radiotherapy dose plan imrt,S,5613,15.3446,"$1,368.26",.,$273.66,,,,,
77306,Telethx isodose plan simple,S,5612,4.1054,$366.07,.,$73.22,,,,,
77307,Telethx isodose plan cplx,S,5612,4.1054,$366.07,.,$73.22,,,,,
77316,Brachytx isodose plan simple,S,5612,4.1054,$366.07,.,$73.22,,,,,
77317,Brachytx isodose intermed,S,5612,4.1054,$366.07,.,$73.22,,,,,
77318,Brachytx isodose complex,S,5612,4.1054,$366.07,.,$73.22,,,,,
77321,Special teletx port plan,S,5612,4.1054,$366.07,.,$73.22,,,,,
77331,Special radiation dosimetry,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77332,Radiation treatment aid(s),S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77333,Radiation treatment aid(s),S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77334,Radiation treatment aid(s),S,5612,4.1054,$366.07,.,$73.22,,,,,
77336,Radiation physics consult,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77338,Design mlc device for imrt,S,5612,4.1054,$366.07,.,$73.22,,,,,
77370,Radiation physics consult,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77371,Srs multisource,J1,5627,85.7304,"$7,644.49",.,"$1,528.90",,,,,
77372,Srs linear based,J1,5627,85.7304,"$7,644.49",.,"$1,528.90",,,,,
77373,Strtctc bdy rad ther tx dlvr,S,5626,19.6919,"$1,755.91",.,$351.19,,,,,
77385,Ntsty modul rad tx dlvr smpl,S,5623,6.4874,$578.47,.,$115.70,,,,,
77386,Ntsty modul rad tx dlvr cplx,S,5623,6.4874,$578.47,.,$115.70,,,,,
77387,Guidance for radj tx dlvr,N,,, ,,,,,,,
77399,Unlisted px med radj physics,S,5611,1.4890,$132.77,$31.05,$26.56,,,,,
77401,Radiation tx delivery supfc,S,5621,1.2280,$109.50,.,$21.90,,,,,
77402,Radiation tx delivery simple,S,5621,1.2280,$109.50,.,$21.90,,,,,
77407,Radiation tx delivery intrm,S,5622,2.9492,$262.98,.,$52.60,,,,,
77412,Radiation tx delivery complx,S,5622,2.9492,$262.98,.,$52.60,,,,,
77417,Ther radiology port image(s),N,,, ,,,,,,,
77423,Neutron beam tx complex,S,5623,6.4874,$578.47,.,$115.70,,,,,
77424,Io rad tx delivery by x-ray,J1,5627,85.7304,"$7,644.49",.,"$1,528.90",,,,,
77425,Io rad tx deliver by elctrns,J1,5627,85.7304,"$7,644.49",.,"$1,528.90",,,,,
77427,Radiation tx management x5,B,,, ,,,,,,,
77431,Radiation therapy management,B,,, ,,,,,,,
77432,Stereotactic radiation trmt,B,,, ,,,,,,,
77435,Sbrt management,N,,, ,,,,,,,
77469,Io radiation tx management,B,,, ,,,,,,,
77470,Special radiation treatment,S,5623,6.4874,$578.47,.,$115.70,,,,,
77499,Unlisted px ther rad tx mgmt,B,,, ,,,,,,,
77520,Proton trmt simple w/o comp,S,5623,6.4874,$578.47,.,$115.70,,,,,
77522,Proton trmt simple w/comp,S,5625,14.3044,"$1,275.51",.,$255.11,,,,,
77523,Proton trmt intermediate,S,5625,14.3044,"$1,275.51",.,$255.11,,,,,
77525,Proton treatment complex,S,5625,14.3044,"$1,275.51",.,$255.11,,,,,
77600,Hyperthermia ext gen supfc,S,5622,2.9492,$262.98,.,$52.60,,,,,
77605,Hyperthermia ext gen deep,S,5624,7.7808,$693.81,.,$138.77,,,,,
77610,Hyperthermia ntrstl prb 5/<,S,5623,6.4874,$578.47,.,$115.70,,,,,
77615,Hyperthermia ntrstl prb>5,S,5623,6.4874,$578.47,.,$115.70,,,,,
77620,Hyperthermia gen intrcv prb,S,5623,6.4874,$578.47,.,$115.70,,,,,
77750,Infuse radioactive materials,S,5622,2.9492,$262.98,.,$52.60,,,,,
77761,Apply intrcav radiat simple,S,5623,6.4874,$578.47,.,$115.70,,,,,
77762,Apply intrcav radiat interm,S,5623,6.4874,$578.47,.,$115.70,,,,,
77763,Apply intrcav radiat compl,S,5624,7.7808,$693.81,.,$138.77,,,,,
77767,Hdr rdncl skn surf brachytx,S,5622,2.9492,$262.98,.,$52.60,,,,,
77768,Hdr rdncl skn surf brachytx,S,5622,2.9492,$262.98,.,$52.60,,,,,
77770,Hdr rdncl ntrstl/icav brchtx,S,5624,7.7808,$693.81,.,$138.77,,,,,
77771,Hdr rdncl ntrstl/icav brchtx,S,5624,7.7808,$693.81,.,$138.77,,,,,
77772,Hdr rdncl ntrstl/icav brchtx,S,5624,7.7808,$693.81,.,$138.77,,,,,
77778,Apply interstit radiat compl,S,5624,7.7808,$693.81,.,$138.77,,,,,
77789,Apply surf ldr radionuclide,S,5621,1.2280,$109.50,.,$21.90,,,,,
77790,Radiation handling,N,,, ,,,,,,,
77799,Unlisted px clin brachytx,S,5621,1.2280,$109.50,.,$21.90,,,,,
78012,Thyroid uptake measurement,S,5591,4.5064,$401.83,.,$80.37,,,,,
78013,Thyroid imaging w/blood flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78014,Thyroid imaging w/blood flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78015,Thyroid met imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78016,Thyroid met imaging/studies,S,5591,4.5064,$401.83,.,$80.37,,,,,
78018,Thyroid met imaging body,S,5592,6.0365,$538.27,.,$107.66,,,,,
78020,Thyroid met uptake,N,,, ,,,,,,,
78070,Parathyroid planar imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78071,Parathyrd planar w/wo subtrj,S,5591,4.5064,$401.83,.,$80.37,,,,,
78072,Parathyrd planar w/spect&ct,S,5592,6.0365,$538.27,.,$107.66,,,,,
78075,Adrenal cortex & medulla img,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78099,Unlisted endocrine px dx nuc,S,5591,4.5064,$401.83,.,$80.37,,,,,
78102,Bone marrow imaging ltd,S,5591,4.5064,$401.83,.,$80.37,,,,,
78103,Bone marrow imaging mult,S,5591,4.5064,$401.83,.,$80.37,,,,,
78104,Bone marrow imaging body,S,5591,4.5064,$401.83,.,$80.37,,,,,
78110,Plasma volume single,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78111,Plasma volume multiple,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78120,Red cell mass single,S,5591,4.5064,$401.83,.,$80.37,,,,,
78121,Red cell mass multiple,S,5592,6.0365,$538.27,.,$107.66,,,,,
78122,Whl bld volume determination,S,5592,6.0365,$538.27,.,$107.66,,,,,
78130,Red cell survival study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78140,Red cell sequestration,S,5591,4.5064,$401.83,.,$80.37,,,,,
78185,Spleen imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78191,Platelet survival study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78195,Lymph system imaging,S,5592,6.0365,$538.27,.,$107.66,,,,,
78199,Unlstd hematop ret/endo lymp,S,5591,4.5064,$401.83,.,$80.37,,,,,
78201,Liver imaging static only,S,5592,6.0365,$538.27,.,$107.66,,,,,
78202,Liver imaging with vasc flow,S,5592,6.0365,$538.27,.,$107.66,,,,,
78215,Lvr&spleen img static only,S,5591,4.5064,$401.83,.,$80.37,,,,,
78216,Lvr&spleen img w/vasc flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78226,Hepatobiliary system imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78227,Hepatobil syst image w/drug,S,5592,6.0365,$538.27,.,$107.66,,,,,
78230,Salivary gland imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78231,Salivary glnd img serial img,S,5591,4.5064,$401.83,.,$80.37,,,,,
78232,Salivary gland function std,S,5591,4.5064,$401.83,.,$80.37,,,,,
78258,Esophageal motility,S,5591,4.5064,$401.83,.,$80.37,,,,,
78261,Gastric mucosa imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78262,Gastroesophageal reflux std,S,5591,4.5064,$401.83,.,$80.37,,,,,
78264,Gastric emptying imag study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78265,Gastric emptying imag study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78266,Gastric emptying imag study,S,5592,6.0365,$538.27,.,$107.66,,,,,
78267,Breath tst attain/anal c-14,A,,, ,,,,,,,
78268,Breath test analysis c-14,A,,, ,,,,,,,
78278,Acute gi blood loss imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78282,Gi protein loss exam,S,5591,4.5064,$401.83,.,$80.37,,,,,
78290,Meckels divert exam,S,5591,4.5064,$401.83,.,$80.37,,,,,
78291,Leveen/shunt patency exam,S,5591,4.5064,$401.83,.,$80.37,,,,,
78299,Unlisted gi px dx nuc med,S,5591,4.5064,$401.83,.,$80.37,,,,,
78300,Bone imaging limited area,S,5591,4.5064,$401.83,.,$80.37,,,,,
78305,Bone imaging multiple areas,S,5591,4.5064,$401.83,.,$80.37,,,,,
78306,Bone imaging whole body,S,5591,4.5064,$401.83,.,$80.37,,,,,
78315,Bone imaging 3 phase,S,5591,4.5064,$401.83,.,$80.37,,,,,
78350,Bone mineral single photon,E1,,, ,,,,,,,
78351,Bone mineral dual photon,E1,,, ,,,,,,,
78399,Unlisted muscskel px dx nuc,S,5591,4.5064,$401.83,.,$80.37,,,,,
78414,Non-imaging heart function,S,5592,6.0365,$538.27,.,$107.66,,,,,
78428,Cardiac shunt imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78429,Myocrd img pet 1 std w/ct,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78430,Myocrd img pet rst/strs w/ct,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78431,Myocrd img pet rst&strs ct,S,1522,,"$2,250.50",.,$450.10,,,,,
78432,Myocrd img pet 2rtracer,S,1520,,"$1,850.50",.,$370.10,,,,,
78433,Myocrd img pet 2rtracer ct,S,1521,,"$1,950.50",.,$390.10,,,,,
78434,Aqmbf pet rest & rx stress,N,,, ,,,,,,,
78445,Vascular flow imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78451,Ht muscle image spect sing,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78452,Ht muscle image spect mult,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78453,Ht muscle image planar sing,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78454,Ht musc image planar mult,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78456,Acute venous thrombus image,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78457,Venous thrombosis imaging,S,5592,6.0365,$538.27,.,$107.66,,,,,
78458,Ven thrombosis images bilat,S,5591,4.5064,$401.83,.,$80.37,,,,,
78459,Myocrd img pet single study,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78466,Heart infarct image,S,5591,4.5064,$401.83,.,$80.37,,,,,
78468,Heart infarct image (ef),S,5592,6.0365,$538.27,.,$107.66,,,,,
78469,Heart infarct image (3d),S,5592,6.0365,$538.27,.,$107.66,,,,,
78472,Gated heart planar single,S,5591,4.5064,$401.83,.,$80.37,,,,,
78473,Gated heart multiple,S,5591,4.5064,$401.83,.,$80.37,,,,,
78481,Heart first pass single,S,5592,6.0365,$538.27,.,$107.66,,,,,
78483,Heart first pass multiple,S,5592,6.0365,$538.27,.,$107.66,,,,,
78491,Myocrd img pet 1std rst/strs,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78492,Myocrd img pet mlt rst&strs,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78494,Heart image spect,S,5591,4.5064,$401.83,.,$80.37,,,,,
78496,Heart first pass add-on,N,,, ,,,,,,,
78499,Unlisted cv px dx nuc med,S,5591,4.5064,$401.83,.,$80.37,,,,,
78579,Lung ventilation imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78580,Lung perfusion imaging,S,5591,4.5064,$401.83,.,$80.37,,,,,
78582,Lung ventilat&perfus imaging,S,5592,6.0365,$538.27,.,$107.66,,,,,
78597,Lung perfusion differential,S,5591,4.5064,$401.83,.,$80.37,,,,,
78598,Lung perf&ventilat diferentl,S,5592,6.0365,$538.27,.,$107.66,,,,,
78599,Unlisted resp px dx nuc med,S,5591,4.5064,$401.83,.,$80.37,,,,,
78600,Brain image < 4 views,S,5591,4.5064,$401.83,.,$80.37,,,,,
78601,Brain image w/flow < 4 views,S,5591,4.5064,$401.83,.,$80.37,,,,,
78605,Brain image 4+ views,S,5592,6.0365,$538.27,.,$107.66,,,,,
78606,Brain image w/flow 4 + views,S,5592,6.0365,$538.27,.,$107.66,,,,,
78608,Brain imaging (pet),S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78609,Brain imaging (pet),E1,,, ,,,,,,,
78610,Brain flow imaging only,S,5592,6.0365,$538.27,.,$107.66,,,,,
78630,Cerebrospinal fluid scan,S,5592,6.0365,$538.27,.,$107.66,,,,,
78635,Csf ventriculography,S,5592,6.0365,$538.27,.,$107.66,,,,,
78645,Csf shunt evaluation,S,5592,6.0365,$538.27,.,$107.66,,,,,
78650,Csf leakage imaging,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78660,Nuclear exam of tear flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78699,Unlisted nrvs sys px dx nuc,S,5591,4.5064,$401.83,.,$80.37,,,,,
78700,Kidney imaging morphol,S,5591,4.5064,$401.83,.,$80.37,,,,,
78701,Kidney imaging with flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78707,K flow/funct image w/o drug,S,5592,6.0365,$538.27,.,$107.66,,,,,
78708,K flow/funct image w/drug,S,5592,6.0365,$538.27,.,$107.66,,,,,
78709,K flow/funct image multiple,S,5592,6.0365,$538.27,.,$107.66,,,,,
78725,Kidney function study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78730,Urinary bladder retention,N,,, ,,,,,,,
78740,Ureteral reflux study,S,5591,4.5064,$401.83,.,$80.37,,,,,
78761,Testicular imaging w/flow,S,5591,4.5064,$401.83,.,$80.37,,,,,
78799,Unlisted gu px dx nuc med,S,5591,4.5064,$401.83,.,$80.37,,,,,
78800,Rp loclzj tum 1 area 1 d img,S,5591,4.5064,$401.83,.,$80.37,,,,,
78801,Rp loclzj tum 2+area 1+d img,S,5591,4.5064,$401.83,.,$80.37,,,,,
78802,Rp loclzj tum whbdy 1 d img,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78803,Rp loclzj tum spect 1 area,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78804,Rp loclzj tum whbdy 2+d img,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78808,Iv inj ra drug dx study,Q1,5591,4.5064,$401.83,.,$80.37,,,,,
78811,Pet image ltd area,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
78812,Pet image skull-thigh,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78813,Pet image full body,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78814,Pet image w/ct lmtd,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78815,Pet image w/ct skull-thigh,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78816,Pet image w/ct full body,S,5594,16.3576,"$1,458.59",.,$291.72,,,,,
78830,Rp loclzj tum spect w/ct 1,S,5593,14.6405,"$1,305.48",.,$261.10,,,,,
