HCPCS Code,Description,NDC,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP,SI,Effective Start Date
J3411,Thiamine hcl 100 mg,67457-0196-02,Thiamine HCl,2.0,25,50.0,1.806,1.704,N,2026-01-01
J3411,Thiamine hcl 100 mg,70748-0347-02,Thiamine HCl,2.0,25,50.0,1.806,1.704,N,2026-01-01
J3411,Thiamine hcl 100 mg,72485-0507-25,Thiamine HCl,2.0,25,50.0,1.806,1.704,N,2026-01-01
J3411,Thiamine hcl 100 mg,72603-0139-25,Thiamine HCl,2.0,25,50.0,1.806,1.704,N,2026-01-01
J3415,Pyridoxine hcl 100 mg,51662-1410-01,Pyridoxine Hcl,1.0,1,1.0,15.555,14.675,N,2026-01-01
J3415,Pyridoxine hcl 100 mg,51662-1410-03,Pyridoxine Hcl,1.0,25,25.0,15.555,14.675,N,2026-01-01
J3415,Pyridoxine hcl 100 mg,63323-0180-01,Pyridoxine Hcl,1.0,25,25.0,15.555,14.675,N,2026-01-01
J3420,Vitamin b12 injection,00143-9619-01,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00143-9619-10,Cyanocobalamin,30.0,10,300.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00143-9620-10,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00143-9621-25,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00404-9783-30,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00404-9786-10,Cyanocobalamin,10.0,1,10.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00404-9840-10,Cyanocobalamin,10.0,1,10.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00404-9995-30,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00517-0031-25,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00517-0032-25,Cyanocobalamin,10.0,25,250.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,00517-0130-01,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,16714-0302-10,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,25021-0502-01,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,50090-2709-00,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,50090-6229-00,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,51662-1394-01,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,51662-1647-03,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,63323-0044-01,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,63323-0044-44,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,67457-0399-25,Cyanocobalamin,10.0,25,250.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,67457-0400-05,Cyanocobalamin,30.0,5,150.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,68001-0542-60,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,68001-0640-60,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,69680-0112-10,Cyanocobalamin,1.0,10,10.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,69680-0113-99,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,69680-0121-05,Cyanocobalamin,30.0,5,150.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70069-0005-10,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70069-0171-10,Cyanocobalamin,30.0,10,300.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70069-0172-10,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70710-1663-07,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70710-1664-06,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70710-1664-07,Cyanocobalamin,10.0,25,250.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70710-1665-01,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70710-1665-05,Cyanocobalamin,30.0,5,150.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,70756-0635-25,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,71288-0301-11,Cyanocobalamin,10.0,10,100.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,71288-0302-30,Cyanocobalamin,30.0,1,30.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,71288-0303-02,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,71288-0303-92,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3420,Vitamin b12 injection,72603-0650-25,Cyanocobalamin,1.0,25,25.0,0.638,0.602,N,2026-01-01
J3425,Hydroxocobalamin im 10mcg,00591-2888-30,Hydroxocobalamin IM,30.0,1,3000.0,0.008,0.008,K,2026-01-01
J3430,Vitamin k phytonadione inj,00404-9935-05,Phytonadione,0.5,1,1.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,00404-9969-01,Phytonadione,1.0,1,10.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,00409-9157-01,Vitamin K1,0.5,25,25.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,00409-9158-01,Vitamin K1,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,00409-9158-25,Vitamin K1,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,43598-0405-16,Phytonadione,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,51662-1536-03,Vitamin K1,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,51662-1537-03,Vitamin K1,0.5,25,25.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,65219-0635-01,Phytonadione,1.0,10,100.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,68462-0758-25,Phytonadione,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,69097-0003-96,Phytonadione,0.5,10,10.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,69097-0708-96,Phytonadione,1.0,10,100.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,69097-0709-96,Phytonadione,0.5,10,10.0,2.808,2.649,N,2026-01-01
J3430,Vitamin k phytonadione inj,70700-0331-25,Phytonadione,1.0,25,250.0,2.808,2.649,N,2026-01-01
J3465,"Injection, voriconazole",00049-3190-01,Vfend Iv,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",00049-3190-28,Vfend Iv,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",00049-4190-01,Vfend Iv,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",00781-3416-94,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",47781-0466-71,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",65219-0190-30,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",70436-0029-80,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",70594-0067-01,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",71288-0027-30,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",72266-0131-01,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3465,"Injection, voriconazole",72572-0875-01,Voriconazole,1.0,1,20.0,0.751,0.708,N,2026-01-01
J3470,Hyaluronidase injection,00548-9090-10,Amphadase,1.0,10,10.0,31.807,30.007,N,2026-01-01
J3471,"Ovine, up to 999 usp units",24208-0002-02,Vitrase,1.2,2,480.0,0.499,0.471,N,2026-01-01
J3473,Hyaluronidase recombinant,18657-0117-04,Hylenex,1.0,4,600.0,0.363,0.342,N,2026-01-01
J3473,Hyaluronidase recombinant,51662-1555-01,Hylenex,1.0,1,150.0,0.363,0.342,N,2026-01-01
J3475,Inj magnesium sulfate,00264-4204-52,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00264-4205-52,Magnesium Sulfate,50.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00264-4206-54,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00264-4400-54,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00338-1708-40,Magnesium Sulfate,50.0,40,160.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00338-1709-40,Magnesium Sulfate-Dextrose,100.0,40,80.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00338-1715-40,Magnesium Sulfate,100.0,40,320.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00338-1719-40,Magnesium Sulfate,50.0,40,320.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00404-9902-20,Magnesium Sulfate,20.0,1,20.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00404-9903-10,Magnesium Sulfate,10.0,1,10.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00404-9904-02,Magnesium Sulfate,2.0,1,2.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00409-1754-10,Magnesium Sulfate,10.0,10,100.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00409-2050-20,Magnesium Sulfate,500.0,20,800.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00409-2168-77,Magnesium Sulfate,20.0,25,500.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00409-3164-12,Magnesium Sulfate,1000.0,12,960.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,00409-6727-23,Magnesium Sulfate in 5% Dextrose,100.0,24,48.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,25021-0612-81,Magnesium Sulfate,50.0,10,40.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,25021-0612-82,Magnesium Sulfate,100.0,10,80.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,44567-0410-24,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,44567-0420-24,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,44567-0421-24,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,44567-0424-24,Magnesium Sulfate,50.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,47335-0992-01,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,47335-0992-02,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1235-01,Magnesium Sulfate,10.0,1,10.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1235-03,Magnesium Sulfate,10.0,10,100.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1352-01,Magnesium Sulfate,50.0,1,4.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1352-03,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1390-01,Magnesium Sulfate,2.0,1,2.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1390-03,Magnesium Sulfate,2.0,25,50.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51662-1451-01,Magnesium Sulfate,10.0,1,10.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,51754-1000-04,Magnesium Sulfate,10.0,25,250.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0064-03,Magnesium Sulfate,2.0,25,50.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0064-11,Magnesium Sulfate,10.0,25,250.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0064-23,Magnesium Sulfate,2.0,25,50.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0064-43,Magnesium Sulfate,2.0,25,50.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0106-01,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0106-05,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0106-10,Magnesium Sulfate,1000.0,12,960.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0106-15,Magnesium Sulfate,500.0,24,960.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0106-26,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0107-05,Magnesium Sulfate,50.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0108-26,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0642-20,Magnesium Sulfate,20.0,25,500.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,63323-0642-50,Magnesium Sulfate,50.0,25,1250.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,67457-0553-00,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,67457-0554-00,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,67457-0567-00,Magnesium Sulfate-Dextrose,100.0,24,48.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70121-1719-02,Magnesium Sulfate,50.0,15,60.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70121-1719-09,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70121-1720-03,Magnesium Sulfate,100.0,12,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70121-1720-09,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70860-0501-81,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70860-0501-82,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,70860-0502-81,Magnesium Sulfate,50.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,83634-0500-81,Magnesium Sulfate,50.0,24,96.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,83634-0500-82,Magnesium Sulfate,100.0,24,192.0,0.405,0.382,N,2026-01-01
J3475,Inj magnesium sulfate,83634-0501-81,Magnesium Sulfate,50.0,24,192.0,0.405,0.382,N,2026-01-01
J3480,Inj potassium chloride,00264-1944-20,Potassium Chloride,250.0,24,6000.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00264-7865-00,Potassium Chloride,1000.0,12,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0683-04,Potassium Chloride In Dextrose,1000.0,1,10.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0691-04,Potassium Chloride In Sodium Chloride,1000.0,1,140.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0695-04,Potassium Chloride,1000.0,1,280.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0703-41,Potassium Chloride,50.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0703-48,Potassium Chloride,100.0,24,480.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0704-34,Potassium Chloride In Sodium Chloride,1000.0,1,140.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0705-41,Potassium Chloride,50.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0705-48,Potassium Chloride,100.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00338-0709-48,Potassium Chloride,100.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00404-9936-10,Potassium Chloride,5.0,1,5.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00404-9936-20,Potassium Chloride,20.0,1,20.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00404-9937-10,Potassium Chloride,10.0,1,10.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00409-6635-01,Potassium Chloride,5.0,25,125.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00409-6651-06,Potassium Chloride,10.0,25,250.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00409-6653-05,Potassium Chloride,20.0,25,500.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7074-26,Potassium Chloride,100.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7075-14,Potassium Chloride,50.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7075-26,Potassium Chloride,100.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7077-14,Potassium Chloride,50.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7077-26,Potassium Chloride,100.0,24,480.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7116-09,Potassium Chloride,1000.0,12,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-7905-09,Potassium Chloride in Dextrose,1000.0,12,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,00990-9257-39,Potassium Chloride in Sodium Chloride,1000.0,12,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0107-05,Potassium Chloride,50.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0108-05,Potassium Chloride,50.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0108-10,Potassium Chloride,100.0,24,240.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0109-10,Potassium Chloride,100.0,24,120.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0136-05,Potassium Chloride,10.0,25,250.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,14789-0137-05,Potassium Chloride,20.0,25,500.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,51662-1387-01,Potassium Chloride,10.0,1,10.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0667-10,Potassium Chloride,1000.0,10,50.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0669-10,Potassium Chloride In Dextrose,1000.0,10,100.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0683-10,Potassium Chloride In Sodium Chloride,1000.0,10,100.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0686-10,Potassium Chloride In Sodium Chloride,1000.0,10,100.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0688-10,Potassium Chloride,1000.0,10,200.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0965-05,Potassium Chloride,5.0,25,125.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0965-10,Potassium Chloride,10.0,25,250.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0965-20,Potassium Chloride,20.0,25,500.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,63323-0967-30,Potassium Chloride,30.0,25,750.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,65219-0004-01,Potassium Chloride,50.0,60,300.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,65219-0006-01,Potassium Chloride,100.0,50,500.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,65219-0008-51,Potassium Chloride,50.0,60,600.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,65219-0010-01,Potassium Chloride,100.0,50,1000.0,0.121,0.114,N,2026-01-01
J3480,Inj potassium chloride,65219-0012-01,Potassium Chloride,100.0,50,250.0,0.121,0.114,N,2026-01-01
J3485,Zidovudine,49702-0213-26,Retrovir,20.0,5,100.0,1.513,1.427,N,2026-01-01
J3486,Ziprasidone mesylate,00049-3920-10,Geodon,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,00049-3920-83,Geodon,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,43598-0061-58,Ziprasidone Mesylate,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,43598-0848-58,Ziprasidone Mesylate,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,50090-4540-00,Geodon,1.0,1,2.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,51662-1564-03,Ziprasidone Mesylate,1.0,10,100.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,58151-0137-81,Geodon,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,72205-0205-07,Ziprasidone Mesylate,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,72266-0160-10,Ziprasidone Mesylate,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3486,Ziprasidone mesylate,72266-0160-42,Ziprasidone Mesylate,1.0,10,20.0,9.148,8.63,N,2026-01-01
J3489,Zoledronic acid 1mg,00078-0435-61,Reclast,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,16714-0815-01,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,16729-0242-31,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,23155-0170-31,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,25021-0801-66,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,25021-0826-67,Zoledronic Acid,100.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,25021-0826-82,Zoledronic Acid,100.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,25021-0830-82,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,25021-0830-87,Zoledronic Acid,100.0,5,25.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,43598-0233-11,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,55111-0685-07,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,55111-0688-52,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,63323-0961-98,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,63323-0966-00,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,66758-0155-46,Reclast,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,67457-0390-54,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,67457-0619-10,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,67457-0794-10,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,68001-0437-25,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,68001-0610-25,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,68001-0611-33,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,70860-0210-51,Zoledronic Acid,100.0,1,4.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,70860-0802-82,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,71288-0806-51,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,72266-0152-01,Zoledronic Acid,100.0,1,5.0,5.082,4.794,N,2026-01-01
J3489,Zoledronic acid 1mg,72603-0198-01,Zoledronic Acid,5.0,1,4.0,5.082,4.794,N,2026-01-01
J7030,Normal saline solution infus,00264-5802-00,Sodium Chloride,1000.0,12,12.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00264-5802-10,Sodium Chloride,500.0,24,12.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00264-7800-00,Sodium Chloride,1000.0,12,12.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00264-7800-09,Sodium Chloride,1000.0,12,12.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00264-7800-10,Sodium Chloride,500.0,24,12.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00264-7800-20,Sodium Chloride,250.0,24,6.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00338-0049-02,Sodium Chloride,250.0,1,1.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00338-0049-03,Sodium Chloride,500.0,1,1.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00338-0049-04,Sodium Chloride,1000.0,1,1.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00338-9543-02,Sodium Chloride,250.0,1,1.0,1.989,1.876,N,2026-01-01
J7030,Normal saline solution infus,00338-9543-03,Sodium Chloride,500.0,1,1.0,1.989,1.876,N,2026-01-01
